
1 , 24 , 0 ,255
1 , 24 , 1 ,0
1 , 24 , 2 ,0
1 , 25 , 0 ,255
1 , 25 , 1 ,0
1 , 25 , 2 ,0
1 , 26 , 0 ,255
1 , 26 , 1 ,0
1 , 26 , 2 ,0
1 , 27 , 0 ,255
1 , 27 , 1 ,0
1 , 27 , 2 ,0
1 , 28 , 0 ,9
1 , 28 , 1 ,11
1 , 28 , 2 ,35
1 , 29 , 0 ,6
1 , 29 , 1 ,5
1 , 29 , 2 ,37
1 , 30 , 0 ,14
1 , 30 , 1 ,6
1 , 30 , 2 ,37
1 , 31 , 0 ,6
1 , 31 , 1 ,0
1 , 31 , 2 ,28
1 , 32 , 0 ,5
1 , 32 , 1 ,3
1 , 32 , 2 ,32
1 , 33 , 0 ,0
1 , 33 , 1 ,1
1 , 33 , 2 ,29
1 , 34 , 0 ,15
1 , 34 , 1 ,12
1 , 34 , 2 ,37
1 , 35 , 0 ,6
1 , 35 , 1 ,0
1 , 35 , 2 ,23
1 , 36 , 0 ,13
1 , 36 , 1 ,0
1 , 36 , 2 ,24
1 , 37 , 0 ,7
1 , 37 , 1 ,0
1 , 37 , 2 ,25
1 , 38 , 0 ,244
1 , 38 , 1 ,234
1 , 38 , 2 ,255
1 , 39 , 0 ,172
1 , 39 , 1 ,161
1 , 39 , 2 ,254
1 , 40 , 0 ,35
1 , 40 , 1 ,17
1 , 40 , 2 ,200
1 , 41 , 0 ,25
1 , 41 , 1 ,11
1 , 41 , 2 ,243
1 , 42 , 0 ,7
1 , 42 , 1 ,5
1 , 42 , 2 ,248
1 , 43 , 0 ,1
1 , 43 , 1 ,3
1 , 43 , 2 ,235
2 , 0 , 0 ,15
2 , 0 , 1 ,0
2 , 0 , 2 ,182
2 , 1 , 0 ,13
2 , 1 , 1 ,2
2 , 1 , 2 ,188
2 , 2 , 0 ,0
2 , 2 , 1 ,0
2 , 2 , 2 ,176
2 , 3 , 0 ,6
2 , 3 , 1 ,4
2 , 3 , 2 ,177
2 , 4 , 0 ,4
2 , 4 , 1 ,1
2 , 4 , 2 ,164
2 , 5 , 0 ,0
2 , 5 , 1 ,0
2 , 5 , 2 ,144
2 , 6 , 0 ,0
2 , 6 , 1 ,11
2 , 6 , 2 ,125
2 , 7 , 0 ,0
2 , 7 , 1 ,1
2 , 7 , 2 ,100
2 , 8 , 0 ,22
2 , 8 , 1 ,7
2 , 8 , 2 ,105
2 , 9 , 0 ,19
2 , 9 , 1 ,2
2 , 9 , 2 ,93
2 , 10 , 0 ,0
2 , 10 , 1 ,0
2 , 10 , 2 ,68
2 , 11 , 0 ,5
2 , 11 , 1 ,6
2 , 11 , 2 ,86
2 , 12 , 0 ,74
2 , 12 , 1 ,64
2 , 12 , 2 ,164
2 , 13 , 0 ,153
2 , 13 , 1 ,138
2 , 13 , 2 ,236
2 , 14 , 0 ,128
2 , 14 , 1 ,110
2 , 14 , 2 ,187
2 , 15 , 0 ,217
2 , 15 , 1 ,202
2 , 15 , 2 ,255
2 , 16 , 0 ,239
2 , 16 , 1 ,228
2 , 16 , 2 ,255
2 , 17 , 0 ,247
2 , 17 , 1 ,231
2 , 17 , 2 ,255
2 , 18 , 0 ,199
2 , 18 , 1 ,170
2 , 18 , 2 ,250
2 , 19 , 0 ,74
2 , 19 , 1 ,42
2 , 19 , 2 ,129
2 , 20 , 0 ,255
2 , 20 , 1 ,0
2 , 20 , 2 ,0
2 , 21 , 0 ,225
2 , 21 , 1 ,204
2 , 21 , 2 ,255
2 , 22 , 0 ,255
2 , 22 , 1 ,0
2 , 22 , 2 ,0
2 , 23 , 0 ,255
2 , 23 , 1 ,0
2 , 23 , 2 ,0
2 , 24 , 0 ,255
2 , 24 , 1 ,0
2 , 24 , 2 ,0
2 , 25 , 0 ,255
2 , 25 , 1 ,0
2 , 25 , 2 ,0
2 , 26 , 0 ,255
2 , 26 , 1 ,0
2 , 26 , 2 ,0
2 , 27 , 0 ,2
2 , 27 , 1 ,1
2 , 27 , 2 ,17
2 , 28 , 0 ,0
2 , 28 , 1 ,3
2 , 28 , 2 ,31
2 , 29 , 0 ,3
2 , 29 , 1 ,4
2 , 29 , 2 ,38
2 , 30 , 0 ,2
2 , 30 , 1 ,0
2 , 30 , 2 ,30
2 , 31 , 0 ,9
2 , 31 , 1 ,1
2 , 31 , 2 ,38
2 , 32 , 0 ,14
2 , 32 , 1 ,9
2 , 32 , 2 ,54
2 , 33 , 0 ,5
2 , 33 , 1 ,2
2 , 33 , 2 ,47
2 , 34 , 0 ,38
2 , 34 , 1 ,31
2 , 34 , 2 ,68
2 , 35 , 0 ,23
2 , 35 , 1 ,14
2 , 35 , 2 ,47
2 , 36 , 0 ,255
2 , 36 , 1 ,0
2 , 36 , 2 ,0
2 , 37 , 0 ,12
2 , 37 , 1 ,0
2 , 37 , 2 ,40
2 , 38 , 0 ,232
2 , 38 , 1 ,219
2 , 38 , 2 ,255
2 , 39 , 0 ,169
2 , 39 , 1 ,157
2 , 39 , 2 ,255
2 , 40 , 0 ,34
2 , 40 , 1 ,21
2 , 40 , 2 ,197
2 , 41 , 0 ,20
2 , 41 , 1 ,9
2 , 41 , 2 ,231
2 , 42 , 0 ,4
2 , 42 , 1 ,0
2 , 42 , 2 ,236
2 , 43 , 0 ,6
2 , 43 , 1 ,7
2 , 43 , 2 ,235
3 , 0 , 0 ,13
3 , 0 , 1 ,5
3 , 0 , 2 ,182
3 , 1 , 0 ,3
3 , 1 , 1 ,1
3 , 1 , 2 ,177
3 , 2 , 0 ,5
3 , 2 , 1 ,4
3 , 2 , 2 ,178
3 , 3 , 0 ,5
3 , 3 , 1 ,2
3 , 3 , 2 ,171
3 , 4 , 0 ,9
3 , 4 , 1 ,4
3 , 4 , 2 ,165
3 , 5 , 0 ,5
3 , 5 , 1 ,3
3 , 5 , 2 ,146
3 , 6 , 0 ,0
3 , 6 , 1 ,0
3 , 6 , 2 ,110
3 , 7 , 0 ,22
3 , 7 , 1 ,23
3 , 7 , 2 ,121
3 , 8 , 0 ,18
3 , 8 , 1 ,0
3 , 8 , 2 ,91
3 , 9 , 0 ,21
3 , 9 , 1 ,0
3 , 9 , 2 ,83
3 , 10 , 0 ,62
3 , 10 , 1 ,52
3 , 10 , 2 ,128
3 , 11 , 0 ,126
3 , 11 , 1 ,122
3 , 11 , 2 ,198
3 , 12 , 0 ,66
3 , 12 , 1 ,54
3 , 12 , 2 ,150
3 , 13 , 0 ,62
3 , 13 , 1 ,45
3 , 13 , 2 ,142
3 , 14 , 0 ,168
3 , 14 , 1 ,150
3 , 14 , 2 ,227
3 , 15 , 0 ,234
3 , 15 , 1 ,216
3 , 15 , 2 ,255
3 , 16 , 0 ,235
3 , 16 , 1 ,221
3 , 16 , 2 ,255
3 , 17 , 0 ,179
3 , 17 , 1 ,160
3 , 17 , 2 ,239
3 , 18 , 0 ,255
3 , 18 , 1 ,0
3 , 18 , 2 ,0
3 , 19 , 0 ,255
3 , 19 , 1 ,0
3 , 19 , 2 ,0
3 , 20 , 0 ,255
3 , 20 , 1 ,0
3 , 20 , 2 ,0
3 , 21 , 0 ,255
3 , 21 , 1 ,0
3 , 21 , 2 ,0
3 , 22 , 0 ,255
3 , 22 , 1 ,0
3 , 22 , 2 ,0
3 , 23 , 0 ,255
3 , 23 , 1 ,0
3 , 23 , 2 ,0
3 , 24 , 0 ,255
3 , 24 , 1 ,0
3 , 24 , 2 ,0
3 , 25 , 0 ,255
3 , 25 , 1 ,0
3 , 25 , 2 ,0
3 , 26 , 0 ,255
3 , 26 , 1 ,0
3 , 26 , 2 ,0
3 , 27 , 0 ,13
3 , 27 , 1 ,10
3 , 27 , 2 ,26
3 , 28 , 0 ,1
3 , 28 , 1 ,0
3 , 28 , 2 ,30
3 , 29 , 0 ,20
3 , 29 , 1 ,17
3 , 29 , 2 ,56
3 , 30 , 0 ,20
3 , 30 , 1 ,14
3 , 30 , 2 ,49
3 , 31 , 0 ,33
3 , 31 , 1 ,25
3 , 31 , 2 ,62
3 , 32 , 0 ,8
3 , 32 , 1 ,0
3 , 32 , 2 ,49
3 , 33 , 0 ,18
3 , 33 , 1 ,9
3 , 33 , 2 ,60
3 , 34 , 0 ,255
3 , 34 , 1 ,0
3 , 34 , 2 ,0
3 , 35 , 0 ,255
3 , 35 , 1 ,0
3 , 35 , 2 ,0
3 , 36 , 0 ,255
3 , 36 , 1 ,0
3 , 36 , 2 ,0
3 , 37 , 0 ,255
3 , 37 , 1 ,0
3 , 37 , 2 ,0
3 , 38 , 0 ,255
3 , 38 , 1 ,0
3 , 38 , 2 ,0
3 , 39 , 0 ,106
3 , 39 , 1 ,97
3 , 39 , 2 ,208
3 , 40 , 0 ,24
3 , 40 , 1 ,14
3 , 40 , 2 ,191
3 , 41 , 0 ,15
3 , 41 , 1 ,7
3 , 41 , 2 ,224
3 , 42 , 0 ,10
3 , 42 , 1 ,4
3 , 42 , 2 ,237
3 , 43 , 0 ,12
3 , 43 , 1 ,10
3 , 43 , 2 ,230
4 , 0 , 0 ,9
4 , 0 , 1 ,8
4 , 0 , 2 ,171
4 , 1 , 0 ,7
4 , 1 , 1 ,12
4 , 1 , 2 ,169
4 , 2 , 0 ,0
4 , 2 , 1 ,1
4 , 2 , 2 ,163
4 , 3 , 0 ,0
4 , 3 , 1 ,0
4 , 3 , 2 ,157
4 , 4 , 0 ,0
4 , 4 , 1 ,0
4 , 4 , 2 ,147
4 , 5 , 0 ,16
4 , 5 , 1 ,12
4 , 5 , 2 ,148
4 , 6 , 0 ,6
4 , 6 , 1 ,4
4 , 6 , 2 ,124
4 , 7 , 0 ,2
4 , 7 , 1 ,0
4 , 7 , 2 ,97
4 , 8 , 0 ,34
4 , 8 , 1 ,13
4 , 8 , 2 ,98
4 , 9 , 0 ,163
4 , 9 , 1 ,140
4 , 9 , 2 ,215
4 , 10 , 0 ,154
4 , 10 , 1 ,141
4 , 10 , 2 ,215
4 , 11 , 0 ,93
4 , 11 , 1 ,84
4 , 11 , 2 ,157
4 , 12 , 0 ,101
4 , 12 , 1 ,90
4 , 12 , 2 ,162
4 , 13 , 0 ,208
4 , 13 , 1 ,194
4 , 13 , 2 ,255
4 , 14 , 0 ,234
4 , 14 , 1 ,215
4 , 14 , 2 ,255
4 , 15 , 0 ,226
4 , 15 , 1 ,204
4 , 15 , 2 ,255
4 , 16 , 0 ,80
4 , 16 , 1 ,61
4 , 16 , 2 ,182
4 , 17 , 0 ,52
4 , 17 , 1 ,28
4 , 17 , 2 ,176
4 , 18 , 0 ,255
4 , 18 , 1 ,0
4 , 18 , 2 ,0
4 , 19 , 0 ,255
4 , 19 , 1 ,0
4 , 19 , 2 ,0
4 , 20 , 0 ,255
4 , 20 , 1 ,0
4 , 20 , 2 ,0
4 , 21 , 0 ,255
4 , 21 , 1 ,0
4 , 21 , 2 ,0
4 , 22 , 0 ,255
4 , 22 , 1 ,0
4 , 22 , 2 ,0
4 , 23 , 0 ,252
4 , 23 , 1 ,246
4 , 23 , 2 ,255
4 , 24 , 0 ,255
4 , 24 , 1 ,0
4 , 24 , 2 ,0
4 , 25 , 0 ,209
4 , 25 , 1 ,206
4 , 25 , 2 ,215
4 , 26 , 0 ,255
4 , 26 , 1 ,253
4 , 26 , 2 ,252
4 , 27 , 0 ,255
4 , 27 , 1 ,253
4 , 27 , 2 ,255
4 , 28 , 0 ,212
4 , 28 , 1 ,197
4 , 28 , 2 ,235
4 , 29 , 0 ,172
4 , 29 , 1 ,157
4 , 29 , 2 ,201
4 , 30 , 0 ,64
4 , 30 , 1 ,59
4 , 30 , 2 ,88
4 , 31 , 0 ,3
4 , 31 , 1 ,0
4 , 31 , 2 ,27
4 , 32 , 0 ,36
4 , 32 , 1 ,20
4 , 32 , 2 ,67
4 , 33 , 0 ,15
4 , 33 , 1 ,0
4 , 33 , 2 ,47
4 , 34 , 0 ,255
4 , 34 , 1 ,0
4 , 34 , 2 ,0
4 , 35 , 0 ,255
4 , 35 , 1 ,0
4 , 35 , 2 ,0
4 , 36 , 0 ,255
4 , 36 , 1 ,0
4 , 36 , 2 ,0
4 , 37 , 0 ,255
4 , 37 , 1 ,0
4 , 37 , 2 ,0
4 , 38 , 0 ,255
4 , 38 , 1 ,0
4 , 38 , 2 ,0
4 , 39 , 0 ,39
4 , 39 , 1 ,35
4 , 39 , 2 ,161
4 , 40 , 0 ,21
4 , 40 , 1 ,17
4 , 40 , 2 ,200
4 , 41 , 0 ,10
4 , 41 , 1 ,5
4 , 41 , 2 ,221
4 , 42 , 0 ,8
4 , 42 , 1 ,0
4 , 42 , 2 ,231
4 , 43 , 0 ,9
4 , 43 , 1 ,1
4 , 43 , 2 ,215
5 , 0 , 0 ,5
5 , 0 , 1 ,2
5 , 0 , 2 ,172
5 , 1 , 0 ,14
5 , 1 , 1 ,15
5 , 1 , 2 ,179
5 , 2 , 0 ,2
5 , 2 , 1 ,3
5 , 2 , 2 ,167
5 , 3 , 0 ,3
5 , 3 , 1 ,4
5 , 3 , 2 ,162
5 , 4 , 0 ,1
5 , 4 , 1 ,0
5 , 4 , 2 ,146
5 , 5 , 0 ,14
5 , 5 , 1 ,6
5 , 5 , 2 ,143
5 , 6 , 0 ,10
5 , 6 , 1 ,0
5 , 6 , 2 ,119
5 , 7 , 0 ,28
5 , 7 , 1 ,6
5 , 7 , 2 ,118
5 , 8 , 0 ,166
5 , 8 , 1 ,138
5 , 8 , 2 ,237
5 , 9 , 0 ,224
5 , 9 , 1 ,199
5 , 9 , 2 ,255
5 , 10 , 0 ,231
5 , 10 , 1 ,212
5 , 10 , 2 ,255
5 , 11 , 0 ,214
5 , 11 , 1 ,199
5 , 11 , 2 ,255
5 , 12 , 0 ,238
5 , 12 , 1 ,224
5 , 12 , 2 ,255
5 , 13 , 0 ,243
5 , 13 , 1 ,224
5 , 13 , 2 ,255
5 , 14 , 0 ,238
5 , 14 , 1 ,208
5 , 14 , 2 ,255
5 , 15 , 0 ,71
5 , 15 , 1 ,34
5 , 15 , 2 ,144
5 , 16 , 0 ,48
5 , 16 , 1 ,12
5 , 16 , 2 ,172
5 , 17 , 0 ,255
5 , 17 , 1 ,0
5 , 17 , 2 ,0
5 , 18 , 0 ,255
5 , 18 , 1 ,0
5 , 18 , 2 ,0
5 , 19 , 0 ,255
5 , 19 , 1 ,0
5 , 19 , 2 ,0
5 , 20 , 0 ,255
5 , 20 , 1 ,0
5 , 20 , 2 ,0
5 , 21 , 0 ,255
5 , 21 , 1 ,0
5 , 21 , 2 ,0
5 , 22 , 0 ,255
5 , 22 , 1 ,0
5 , 22 , 2 ,0
5 , 23 , 0 ,255
5 , 23 , 1 ,0
5 , 23 , 2 ,0
5 , 24 , 0 ,236
5 , 24 , 1 ,227
5 , 24 , 2 ,255
5 , 25 , 0 ,225
5 , 25 , 1 ,219
5 , 25 , 2 ,255
5 , 26 , 0 ,241
5 , 26 , 1 ,235
5 , 26 , 2 ,255
5 , 27 , 0 ,246
5 , 27 , 1 ,236
5 , 27 , 2 ,255
5 , 28 , 0 ,239
5 , 28 , 1 ,220
5 , 28 , 2 ,255
5 , 29 , 0 ,196
5 , 29 , 1 ,177
5 , 29 , 2 ,226
5 , 30 , 0 ,243
5 , 30 , 1 ,235
5 , 30 , 2 ,255
5 , 31 , 0 ,238
5 , 31 , 1 ,231
5 , 31 , 2 ,255
5 , 32 , 0 ,183
5 , 32 , 1 ,163
5 , 32 , 2 ,222
5 , 33 , 0 ,255
5 , 33 , 1 ,0
5 , 33 , 2 ,0
5 , 34 , 0 ,255
5 , 34 , 1 ,0
5 , 34 , 2 ,0
5 , 35 , 0 ,255
5 , 35 , 1 ,0
5 , 35 , 2 ,0
5 , 36 , 0 ,255
5 , 36 , 1 ,0
5 , 36 , 2 ,0
5 , 37 , 0 ,255
5 , 37 , 1 ,0
5 , 37 , 2 ,0
5 , 38 , 0 ,255
5 , 38 , 1 ,0
5 , 38 , 2 ,0
5 , 39 , 0 ,255
5 , 39 , 1 ,0
5 , 39 , 2 ,0
5 , 40 , 0 ,22
5 , 40 , 1 ,17
5 , 40 , 2 ,208
5 , 41 , 0 ,8
5 , 41 , 1 ,7
5 , 41 , 2 ,225
5 , 42 , 0 ,12
5 , 42 , 1 ,4
5 , 42 , 2 ,235
5 , 43 , 0 ,19
5 , 43 , 1 ,8
5 , 43 , 2 ,218
6 , 0 , 0 ,13
6 , 0 , 1 ,0
6 , 0 , 2 ,198
6 , 1 , 0 ,12
6 , 1 , 1 ,4
6 , 1 , 2 ,195
6 , 2 , 0 ,4
6 , 2 , 1 ,4
6 , 2 , 2 ,182
6 , 3 , 0 ,0
6 , 3 , 1 ,2
6 , 3 , 2 ,167
6 , 4 , 0 ,6
6 , 4 , 1 ,0
6 , 4 , 2 ,155
6 , 5 , 0 ,12
6 , 5 , 1 ,0
6 , 5 , 2 ,137
6 , 6 , 0 ,29
6 , 6 , 1 ,1
6 , 6 , 2 ,125
6 , 7 , 0 ,255
6 , 7 , 1 ,0
6 , 7 , 2 ,0
6 , 8 , 0 ,152
6 , 8 , 1 ,115
6 , 8 , 2 ,249
6 , 9 , 0 ,158
6 , 9 , 1 ,124
6 , 9 , 2 ,248
6 , 10 , 0 ,61
6 , 10 , 1 ,34
6 , 10 , 2 ,127
6 , 11 , 0 ,200
6 , 11 , 1 ,178
6 , 11 , 2 ,243
6 , 12 , 0 ,182
6 , 12 , 1 ,162
6 , 12 , 2 ,204
6 , 13 , 0 ,242
6 , 13 , 1 ,213
6 , 13 , 2 ,255
6 , 14 , 0 ,87
6 , 14 , 1 ,40
6 , 14 , 2 ,150
6 , 15 , 0 ,94
6 , 15 , 1 ,33
6 , 15 , 2 ,185
6 , 16 , 0 ,102
6 , 16 , 1 ,34
6 , 16 , 2 ,213
6 , 17 , 0 ,107
6 , 17 , 1 ,42
6 , 17 , 2 ,218
6 , 18 , 0 ,255
6 , 18 , 1 ,0
6 , 18 , 2 ,0
6 , 19 , 0 ,255
6 , 19 , 1 ,0
6 , 19 , 2 ,0
6 , 20 , 0 ,255
6 , 20 , 1 ,0
6 , 20 , 2 ,0
6 , 21 , 0 ,255
6 , 21 , 1 ,0
6 , 21 , 2 ,0
6 , 22 , 0 ,255
6 , 22 , 1 ,0
6 , 22 , 2 ,0
6 , 23 , 0 ,167
6 , 23 , 1 ,130
6 , 23 , 2 ,226
6 , 24 , 0 ,89
6 , 24 , 1 ,56
6 , 24 , 2 ,191
6 , 25 , 0 ,109
6 , 25 , 1 ,82
6 , 25 , 2 ,226
6 , 26 , 0 ,149
6 , 26 , 1 ,129
6 , 26 , 2 ,252
6 , 27 , 0 ,195
6 , 27 , 1 ,179
6 , 27 , 2 ,255
6 , 28 , 0 ,229
6 , 28 , 1 ,212
6 , 28 , 2 ,255
6 , 29 , 0 ,241
6 , 29 , 1 ,225
6 , 29 , 2 ,255
6 , 30 , 0 ,201
6 , 30 , 1 ,189
6 , 30 , 2 ,231
6 , 31 , 0 ,236
6 , 31 , 1 ,222
6 , 31 , 2 ,255
6 , 32 , 0 ,106
6 , 32 , 1 ,85
6 , 32 , 2 ,177
6 , 33 , 0 ,67
6 , 33 , 1 ,43
6 , 33 , 2 ,151
6 , 34 , 0 ,255
6 , 34 , 1 ,0
6 , 34 , 2 ,0
6 , 35 , 0 ,255
6 , 35 , 1 ,0
6 , 35 , 2 ,0
6 , 36 , 0 ,255
6 , 36 , 1 ,0
6 , 36 , 2 ,0
6 , 37 , 0 ,255
6 , 37 , 1 ,0
6 , 37 , 2 ,0
6 , 38 , 0 ,255
6 , 38 , 1 ,0
6 , 38 , 2 ,0
6 , 39 , 0 ,43
6 , 39 , 1 ,25
6 , 39 , 2 ,180
6 , 40 , 0 ,21
6 , 40 , 1 ,14
6 , 40 , 2 ,213
6 , 41 , 0 ,3
6 , 41 , 1 ,2
6 , 41 , 2 ,226
6 , 42 , 0 ,7
6 , 42 , 1 ,2
6 , 42 , 2 ,237
6 , 43 , 0 ,20
6 , 43 , 1 ,12
6 , 43 , 2 ,219
7 , 0 , 0 ,18
7 , 0 , 1 ,6
7 , 0 , 2 ,210
7 , 1 , 0 ,16
7 , 1 , 1 ,7
7 , 1 , 2 ,204
7 , 2 , 0 ,7
7 , 2 , 1 ,7
7 , 2 , 2 ,191
7 , 3 , 0 ,7
7 , 3 , 1 ,7
7 , 3 , 2 ,179
7 , 4 , 0 ,14
7 , 4 , 1 ,3
7 , 4 , 2 ,165
7 , 5 , 0 ,255
7 , 5 , 1 ,0
7 , 5 , 2 ,0
7 , 6 , 0 ,255
7 , 6 , 1 ,0
7 , 6 , 2 ,0
7 , 7 , 0 ,255
7 , 7 , 1 ,0
7 , 7 , 2 ,0
7 , 8 , 0 ,255
7 , 8 , 1 ,0
7 , 8 , 2 ,0
7 , 9 , 0 ,255
7 , 9 , 1 ,0
7 , 9 , 2 ,0
7 , 10 , 0 ,197
7 , 10 , 1 ,171
7 , 10 , 2 ,254
7 , 11 , 0 ,240
7 , 11 , 1 ,217
7 , 11 , 2 ,255
7 , 12 , 0 ,255
7 , 12 , 1 ,229
7 , 12 , 2 ,255
7 , 13 , 0 ,245
7 , 13 , 1 ,210
7 , 13 , 2 ,255
7 , 14 , 0 ,149
7 , 14 , 1 ,94
7 , 14 , 2 ,217
7 , 15 , 0 ,155
7 , 15 , 1 ,85
7 , 15 , 2 ,245
7 , 16 , 0 ,152
7 , 16 , 1 ,73
7 , 16 , 2 ,248
7 , 17 , 0 ,131
7 , 17 , 1 ,58
7 , 17 , 2 ,220
7 , 18 , 0 ,255
7 , 18 , 1 ,0
7 , 18 , 2 ,0
7 , 19 , 0 ,255
7 , 19 , 1 ,0
7 , 19 , 2 ,0
7 , 20 , 0 ,255
7 , 20 , 1 ,0
7 , 20 , 2 ,0
7 , 21 , 0 ,255
7 , 21 , 1 ,0
7 , 21 , 2 ,0
7 , 22 , 0 ,255
7 , 22 , 1 ,0
7 , 22 , 2 ,0
7 , 23 , 0 ,255
7 , 23 , 1 ,0
7 , 23 , 2 ,0
7 , 24 , 0 ,255
7 , 24 , 1 ,0
7 , 24 , 2 ,0
